Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
Browns,3.0,483.783258,126986.4693,30-45,26176.39895,Yes,787.3308855,No,Female,After_16:00,0.463781924,0.014445581,4507.0,504.14779169999997,99.495198,8882.884078000001,370.62931460000004,44.39868648,22.45323566,11.493,65441.815220000004,Yes,620091.4396,6.640231041,787.4588495,76.53274054,161.261086,100.0,Education,16.0,287.6525012,2.0,,Student_or_Unemployed,No,0.0,509.7039761
Turquoises,3.0,995.7795135,143231.0991,30-45,110517.1309,No,698.4996160000001,Yes,Female,After_16:00,0.759846969,0.201275421,6108.0,464.80363780000005,15.01037797,5244.752259000001,393.9026268,88.31764976,21.55930513,3.892,55423.18253,Yes,186204.7622,2.609478061,431.5144983,61.79657835,331.92650449999996,70.0,Social,12.0,81.25553241,4.0,Foot_or_bicycle,Public_Sector,Yes,0.0,474.04978439999996
Greens,7.0,395.3213162,37416.69187,30-45,17506.10078,No,759.5863158,Yes,Female,After_16:00,0.987478205,0.832164785,5735.0,469.4695226,96.86337593,3778.403325,472.6381018,37.89208273,21.66724539,4.265,56583.42981,Maybe,80625.57394,4.33131549,283.94642789999995,40.54853588,131.7737721,90.0,Environment,14.0,247.7488859,3.0,Foot_or_bicycle,Industry_or_other,No,1.0,617.3382052999999
Reds,9.0,460.54302110000003,87404.28902000001,30-45,23730.16703,Yes,,No,Female,By_16:00,0.542189506,0.253662178,7423.0,411.8384494,50.23260654,6517.2354829999995,104.1657594,20.31928375,20.29380323,4.577,54903.170029999994,No,324166.0935,9.739935377,569.3558584,44.4072155,153.5143404,40.0,Foreign_Affairs,9.0,117.1498588,3.0,Public_or_other,Public_Sector,Yes,4.0,533.7845428999999
Turquoises,4.0,603.0825338999999,101951.5454,30-45,40623.08782,No,713.7237649,No,Female,By_16:00,0.793106676,0.105170615,9271.0,427.91770030000004,83.84601804,5927.357440999999,529.9207815000001,33.34048877,20.68617172,0.7290000000000001,55637.60374,No,257203.358,0.33318765899999997,507.152204,48.322959499999996,201.02751130000001,60.0,Financial,12.0,91.41538532,4.0,Public_or_other,Industry_or_other,No,1.0,555.7652285
Browns,3.0,318.9879567,87549.96307,Below_30,11422.25337,No,1136.798741,No,Male,By_16:00,0.522272882,0.038360721,9529.0,668.9985654,3.527227766,9571.846833,170.14802949999998,66.22609131,25.86500658,6.471,88326.06034,Yes,677962.8091,5.7076707529999995,823.3849702,75.2519123,106.3293189,60.0,Financial,8.0,544.9212032,2.0,Car,Services_or_Retail,Yes,1.0,904.7230704
Purples,1.0,225.7440949,66084.56588,45_and_up,5747.514297,No,1430.9356619999999,No,Female,After_16:00,0.40748428,0.37103909999999996,9814.0,980.7406975,18.90542347,10743.71323,649.1334632,26.721810499999997,31.31677981,6.186,114569.5988,No,771275.9595,9.419833592,878.2231832,65.24014731,75.24803164,60.0,Financial,12.0,742.5063468999999,0.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,920.8934313999999
Reds,5.0,158.4425125,25342.311980000002,Below_30,2852.1508120000003,No,699.6276286,Yes,Male,After_16:00,0.29419397199999997,0.854210345,5584.0,385.85528819999996,44.35280368,5570.103049,964.0583436000001,7.5925285,19.64319954,6.416,53026.89171,No,230245.7032,3.0853147830000003,479.8392472,93.07051077,52.81417084,50.0,Other,7.0,158.93890190000002,3.0,Motorcycle_or_truck,Industry_or_other,No,1.0,608.747889
Turquoises,10.0,52.650298899999996,7019.233886,Below_30,335.55609680000003,Yes,751.0163573,,Female,After_16:00,0.583926566,0.37594147899999997,4858.0,509.0259524,61.28399745,5017.592667,992.1421851,33.73052718,22.5616035,5.142,59154.58474,Maybe,159963.2631,4.426786858,399.95407620000003,86.7729181,17.55009963,70.0,Social,12.0,100.6192768,2.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,505.7951848999999
Yellows,1.0,990.4523445,,45_and_up,109339.6893,Yes,609.5916361000001,No,Female,After_16:00,0.668911429,0.35132164,5238.0,254.96369390000004,48.79743010000001,5516.171284,717.608473,99.63348017,15.96758259,8.762,44090.55627,Maybe,250624.7795,8.317587771,500.6243896000001,72.09511811,330.1507815,80.0,Healthcare,11.0,,5.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,660.1237452
Pinks,1.0,486.05295240000004,111656.2394,30-45,26421.73682,Yes,906.4955865000001,No,Male,By_16:00,0.22431046600000001,0.47754659200000005,4923.0,645.6472781,6.463987962000001,8182.904134,853.3659908,67.10214636,25.40959028,5.077,75166.37779,Maybe,474942.8257,7.925535999,689.1609577,33.92155971,162.0176508,100.0,Education,9.0,239.0896035,1.0,Car,Public_Sector,No,0.0,
Khakis,2.0,233.0593105,37800.25694,30-45,6122.868907,Yes,705.2189714,Yes,Female,By_16:00,,,,470.888325,90.15956027,5807.523937,336.7665522,1.225714548,21.69996141,2.742,56649.888660000004,Maybe,236754.9667,5.835327816,486.5747287,46.64642927,77.68643685,80.0,Healthcare,7.0,47.07782146,,Public_or_other,Student_or_Unemployed,No,1.0,465.52401210000005
Reds,2.0,105.5931614,17112.9544,Below_30,1284.077245,Yes,758.0395675,Yes,Female,After_16:00,0.574086597,0.10063668699999999,5294.0,469.9539069,60.35160171,5801.857447,886.4198613,20.45302596,21.6784203,,59038.85845,,236385.5423,9.489308251,486.19496330000004,1.727097505,35.19772045,50.0,Other,7.0,80.06951169,4.0,Car,Industry_or_other,No,0.0,572.9231099
Reds,2.0,307.9297582,55119.8012,30-45,10648.28059,No,799.9341519999999,No,Male,By_16:00,0.7604957109999999,0.497642336,3233.0,474.157038,4.093657155,6318.35056,38.94331655,,21.77514725,8.767000000000001,61758.2779,Yes,288372.9184,1.032778991,537.0036484,38.91948652,102.6432527,50.0,Other,10.0,146.1298491,3.0,Public_or_other,Industry_or_other,No,0.0,638.9849059999999
Turquoises,10.0,151.9938432,20774.55278,Below_30,2627.567768,Yes,698.1418271000001,Yes,Female,After_16:00,0.155086405,0.916928385,6877.0,444.1798472,72.12644867,4988.766462,373.52189680000004,28.12654914,21.07557466,3.123,54344.370539999996,Maybe,168133.3566,3.7944547739999996,410.0406768,70.05259511,50.66461441,90.0,Environment,15.0,106.8933334,3.0,Motorcycle_or_truck,Hightech,No,0.0,514.7517938999999
Turquoises,1.0,343.6380229,41641.95868,Below_30,13245.33387,Yes,566.7661003,Yes,Male,After_16:00,0.317977224,0.735038926,8746.0,373.6000247,64.82544497,4382.591587,589.1164782999999,91.90721903,19.32873572,1.254,45000.087080000005,No,132160.7163,7.752158822999999,363.5391538,11.77952031,114.54600759999998,100.0,Education,15.0,216.9458595,2.0,Motorcycle_or_truck,Hightech,Yes,0.0,388.34432539999995
Turquoises,8.0,122.2273311,16764.809830000002,45_and_up,1710.689161,Yes,700.1515742,Yes,Female,After_16:00,0.9079201720000001,0.074671121,7348.0,458.10112819999995,91.85370842,5031.029034,273.5545216,49.55992219,21.40329713,2.6519999999999997,54992.06117000001,Yes,169317.9941,4.058017607,411.4826778,76.73847114,40.74244369,90.0,Environment,15.0,98.15328783,3.0,Car,Services_or_Retail,,0.0,493.42458200000004
Turquoises,4.0,165.3291387,17674.03617,30-45,3102.190168,No,559.7703207999999,Yes,Male,After_16:00,0.9310605259999999,0.291411632,9462.0,303.1835182,0.50248031,3813.4307719999997,851.6374079,94.40022088,17.41216581,0.5379999999999999,41429.07759,No,102852.57800000001,8.915916043,320.7063736,50.92219047,55.10971289,60.0,Financial,9.0,266.41400530000004,0.0,Car,Industry_or_other,No,1.0,509.6690343
Turquoises,8.0,127.16673529999998,15245.47531,45_and_up,1849.208752,Yes,642.7806075,Yes,Male,After_16:00,0.460000599,0.026976892000000002,6260.0,389.6374394,36.67239645,4375.846406000001,73.6393535,68.01548754,19.73923604,3.74,49067.6618,Yes,129353.2675,8.88220679,359.6571528,42.54387566,42.38891176,60.0,Financial,12.0,178.96051730000002,2.0,Public_or_other,Hightech,Yes,0.0,512.2823935
Khakis,10.0,88.9876334,8698.031346,45_and_up,919.5290887,No,582.1243887999999,Yes,Male,By_16:00,0.8210133,0.10170705599999999,4780.0,391.83296989999997,95.09500624,3715.994067,784.7477847,69.45919071,,5.22,45538.5614,Yes,85985.48246,4.793387414,293.2328127,85.98421970000001,29.66254447,80.0,Healthcare,7.0,253.75636740000002,2.0,Public_or_other,Services_or_Retail,No,0.0,400.3028692
Browns,6.0,334.38764560000004,106518.076,Below_30,12545.36228,No,1418.491333,No,Female,After_16:00,0.147098156,0.838630258,5669.0,940.2585401,69.47441914,11436.91763,186.3928069,26.32820217,30.66363547,10.331,113394.5176,Maybe,913247.9148,7.110406477000001,955.6400551,71.08172709,111.46254850000001,60.0,Financial,8.0,779.1003039,0.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,953.3892825999999
Reds,6.0,452.4828205,93310.94116,Below_30,22909.79459,No,786.0734097,No,Male,By_16:00,0.173997259,0.945368077,5670.0,487.3152631,44.44799712,7161.2261450000005,829.103126,55.69798066,22.075218300000003,6.33,62641.12457000001,No,382739.6535,2.76487208,618.6595619,53.70643327,150.8276068,50.0,Other,7.0,138.9862977,,Foot_or_bicycle,Student_or_Unemployed,Yes,2.0,571.2474334
Oranges,5.0,54.39316786,9416.39786,45_and_up,356.866246,No,535.2843941000001,No,Female,After_16:00,0.24196899100000002,0.7270616609999999,8379.0,300.84616189999997,79.88089798,5795.2110490000005,159.4792297,23.53198125,17.34491747,3.6210000000000004,42675.7072,Yes,269726.3675,2.725441463,519.3518725,34.69702133,18.13105595,30.0,Military,7.0,213.6246208,4.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,425.1753223
Turquoises,5.0,469.28746090000004,52846.869739999995,Below_30,24636.50926,No,553.0381535,Yes,Female,By_16:00,0.10106025099999999,0.185061019,9555.0,354.3242394,2.751375665,4086.97461,700.483954,27.17565345,18.82350231,0.445,43305.7951,No,114130.8745,8.979016397999999,337.8326131,36.27320672,156.42915359999998,80.0,Healthcare,10.0,239.53076049999999,2.0,Public_or_other,Public_Sector,Yes,,400.7261535
Turquoises,10.0,904.2446117999999,145124.6032,45_and_up,91162.3391,No,635.3974302,Yes,Male,After_16:00,0.120326776,0.897704885,5322.0,351.9041224,,5518.587387,681.8508611000001,22.37323257,18.75910772,4.678,48782.10705,Maybe,231820.9819,1.83334884,481.4779142,56.24151835,301.41487060000003,100.0,Education,13.0,154.7977846,4.0,Foot_or_bicycle,Industry_or_other,Yes,2.0,541.0718574
Browns,7.0,729.835598,241539.9818,45_and_up,59437.72298,Yes,1333.7550039999999,No,Female,By_16:00,0.12839926599999998,0.702182072,5174.0,856.6808674,97.36046891,11641.89834,532.5152396999999,40.90814418,29.26911115,10.825999999999999,106731.99699999999,Maybe,985758.3919,4.63484877,992.8536608999999,52.79808606,,60.0,Financial,11.0,743.223581,3.0,Foot_or_bicycle,Industry_or_other,Yes,0.0,926.913714
Greys,10.0,509.0403919,80819.28572,Below_30,28971.02686,No,626.5998216,Yes,Female,After_16:00,0.208720872,0.22917575699999998,8593.0,366.2544645,10.79340582,5495.546618,880.5413599999999,39.05879566,19.13777585,3.407,48867.18086,No,226865.2803,5.79440255,476.3037688999999,34.37869628,169.68013059999998,30.0,Military,7.0,135.834899,3.0,Car,Public_Sector,Yes,0.0,498.68085329999997
Turquoises,10.0,387.221053,57242.379279999994,Below_30,16799.089669999998,No,679.2782446,Yes,Female,After_16:00,0.450168271,0.5143903710000001,9264.0,435.2106853,26.47228728,5305.281938,687.1158066,80.70870345,20.8617038,0.736,53545.15881,Yes,196679.8825,1.7140197240000001,443.4860567,43.04192853,129.0736843,90.0,Environment,,87.03028374,1.0,Public_or_other,Public_Sector,No,1.0,486.4800444
Violets,2.0,1019.937274,321294.6572,Below_30,115935.7616,No,1269.306094,No,Male,By_16:00,0.023695556,0.47464396200000003,8531.0,860.0992187,1.396623324,11170.62247,587.6842125,38.22204054,29.32744821,7.468999999999999,103306.4359,Yes,893105.1429999999,8.224350295,945.0424027999999,47.61075953,339.9790912,60.0,Financial,12.0,646.9863108,1.0,Car,Industry_or_other,Yes,1.0,801.4251131
Turquoises,8.0,344.2962862,57479.09994,Below_30,13295.869059999999,No,686.5518622999999,No,Male,By_16:00,0.06181607099999999,0.600639877,9125.0,,35.25449983,5883.114278,919.1304187000001,95.69123539,20.91310345,0.875,54673.81458,Yes,250840.5539,,500.8398485,85.80572931,114.7654287,90.0,Environment,11.0,64.26095628,1.0,Public_or_other,Hightech,No,0.0,485.6915419
Whites,7.0,96.10275121,15522.63281,Below_30,1068.227449,Yes,710.8632844,Yes,Female,By_16:00,0.771576358,0.138861006,7682.0,456.03878430000003,19.64660857,5757.713916,573.8522088999999,6.54625867,21.35506461,2.318,56311.397229999995,Yes,234801.9161,7.12076766,484.5636347,68.04703085,32.0342504,90.0,Environment,10.0,46.75922617,1.0,Car,Public_Sector,Yes,0.0,503.9440301
Greys,2.0,46.25663066,7831.009598999999,45_and_up,263.1606413,No,799.7345730000001,No,Male,By_16:00,0.261144987,0.549165365,7292.0,603.9696863,90.96889799,6286.785035,636.3042546,12.02538044,24.57579472,4.708,66398.78887,No,257946.7326,6.0372899470000005,507.88456619999994,81.67104337,15.41887689,30.0,Military,8.0,137.25158000000002,2.0,Foot_or_bicycle,Industry_or_other,No,0.0,410.7467975
Blues,10.0,1203.176841,184785.4356,30-45,161259.3378,Yes,1184.9382289999999,Yes,Male,After_16:00,0.072116714,0.028480254,3525.0,861.3133164999999,39.32398269,6330.064941,986.7119421,50.37684161,29.34813992,10.475,93467.07607000001,Maybe,212284.8776,1.245686624,460.7438308,55.91814541,401.05894689999997,70.0,Social,10.0,428.6987545,3.0,Motorcycle_or_truck,Services_or_Retail,No,1.0,727.3637231
Greens,9.0,392.5411326,41674.00923,Below_30,17261.796019999998,No,851.8275582999999,Yes,Female,By_16:00,0.196000155,0.296804167,6944.0,564.7840422999999,68.20718597,4314.508905,438.09418610000006,13.11692914,23.76518551,3.056,64934.05832999999,No,101438.4803,4.848952533,318.494082,63.61685102,130.8470442,100.0,Education,16.0,228.8129484,3.0,Motorcycle_or_truck,Hightech,No,4.0,623.3450241
Browns,1.0,452.55175,,30-45,22916.74908,Yes,1436.326832,No,Male,By_16:00,0.653601151,0.5736347479999999,7871.0,937.1164838999999,3.810576512,11464.33332,176.7185016,43.95921316,30.61235835,8.129,114135.455,No,919700.2478,1.092267798,959.0100353,83.45540015,150.8505833,70.0,Social,12.0,803.6407882999999,0.0,Public_or_other,Industry_or_other,No,4.0,994.0419856000001
Browns,6.0,,139134.8589,30-45,41218.65383,No,919.1672497000002,No,Female,After_16:00,0.041645546,0.798541972,3040.0,525.0356295,9.444772545,7920.936527,380.485299,65.44559316,22.91365596,12.96,71067.94172,Maybe,472087.8953,5.968152431,687.0865267999999,80.89096101,202.4997631,60.0,Financial,11.0,317.94486939999996,2.0,Car,Industry_or_other,Yes,,755.8530609000001
Reds,5.0,550.730815,97261.30415,30-45,33894.06923,Yes,793.1684058999999,No,Female,After_16:00,0.462187995,0.646363873,6594.0,472.3828103999999,17.33563088,6242.887761,878.7872274,23.23660136,21.73436934,5.406000000000001,61289.39461,Yes,280700.9821,0.7701117820000001,529.8122139999999,82.92136653,183.57693830000002,40.0,Foreign_Affairs,7.0,136.2852347,1.0,Foot_or_bicycle,Hightech,Yes,0.0,630.0853102000001
Yellows,1.0,102.773491,8695.562194,45_and_up,1217.8567699999999,No,595.5777057999999,Yes,Female,By_16:00,0.7129886409999999,0.299099501,5160.0,308.1795717,14.37674235,3154.629112,844.7253473999999,9.685578896,17.55504405,8.84,42439.7607,Maybe,64428.14435,1.388747795,253.8269969,40.08994116,34.25783034,100.0,Education,12.0,323.6279066,2.0,Car,Industry_or_other,No,1.0,585.6667832
Turquoises,1.0,466.4751921,64934.35362,30-45,24343.17004,No,654.2913805,Yes,Female,By_16:00,0.708519688,0.536553825,5475.0,425.3078421,80.79667257,5026.680439,884.2620777000001,91.66675662,20.62299304,4.525,51692.6065,Maybe,174395.1684,1.0725516990000001,417.6064755,86.59718728,155.49173069999998,100.0,Education,,118.35229629999999,2.0,Car,Student_or_Unemployed,Yes,2.0,459.50735
Browns,7.0,825.3163777999999,247904.4511,30-45,75968.11918,Yes,1186.4358710000001,No,Male,After_16:00,0.146251204,0.22646261899999998,6512.0,737.0498047,41.08624735,10485.351209999999,92.6671708,0.426479848,27.14866119,9.488,94200.1245,Yes,812026.5546,5.930442391000001,901.1251604,67.98860196,275.1054593,60.0,Financial,12.0,592.4682055,3.0,Foot_or_bicycle,Industry_or_other,No,0.0,865.9570607999999
Khakis,5.0,317.67160210000003,35779.58161,Below_30,11328.69573,Yes,599.1416044,Yes,Female,After_16:00,0.8162441770000001,0.04102072,9774.0,396.72500499999995,19.25594253,4172.371643,657.4420349,43.54381307,19.91795685,0.226,47063.96182,No,114171.114,7.376382248,337.8921633,22.11210267,105.890534,80.0,Healthcare,8.0,209.52392269999999,2.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,416.5997671
Whites,,84.89991427,15776.2664,45_and_up,839.1883539999999,Yes,658.9010011,No,Male,After_16:00,0.16672362599999999,0.288997416,9100.0,412.26386549999995,44.06086272,6399.1857979999995,397.66895560000006,77.71581451,20.30428195,0.9,53135.40726,Maybe,310768.1257,7.105189823,557.4658067,80.91683714,28.29997142,90.0,Environment,10.0,110.8113865,2.0,Foot_or_bicycle,Industry_or_other,No,1.0,464.23388289999997
Turquoises,2.0,806.9987382,91332.39702,45_and_up,72639.77329,,609.9327402000001,Yes,Female,After_16:00,0.44339764600000003,0.88335907,5963.0,372.27157919999996,14.79146178,4139.804862,760.6394279,4.85684718,19.2943406,4.037,46636.71352,Yes,115278.0204,0.761472038,339.52617030000005,66.62307458,268.99957939999996,100.0,Education,15.0,205.90057180000002,1.0,Motorcycle_or_truck,Public_Sector,Yes,1.0,481.8714038
Turquoises,8.0,295.4790535,40172.17744,45_and_up,9809.367576999999,Yes,727.7048603,Yes,Male,After_16:00,0.958154822,0.847932403,5552.0,498.0714777,4.474414187,5074.825721,249.58716260000003,9.618128394,22.31751504,4.448,57757.54924,Maybe,166356.5311,0.37373142299999995,407.8682766,12.96063634,98.49301782,100.0,Education,12.0,94.90483391,1.0,Foot_or_bicycle,Hightech,No,0.0,477.30740549999996
Reds,1.0,227.89947569999998,34348.42725,30-45,5856.8743810000005,No,775.8546826,Yes,Female,By_16:00,0.43971169,0.535730402,5303.0,516.0946535,2.796635637,5553.712732,880.2933595000001,94.26011802,22.71771673,6.697,61217.25807,No,204441.7408,9.022747382999999,452.1523425,13.4256359,75.96649188,50.0,Other,10.0,59.93560458,3.0,Motorcycle_or_truck,Hightech,Yes,0.0,532.3085205
Blues,5.0,1435.228446,365660.6806,Below_30,229364.0418,Yes,1185.509505,No,Male,By_16:00,0.34883650299999996,0.544052469,7611.0,733.0620256,56.6336497,9109.381438,686.0061067,80.05850052,27.0751182,6.388999999999999,92307.27057000001,Maybe,584193.8348,5.365465446,764.3257387,19.17104272,478.4094819,80.0,Healthcare,12.0,532.0729461,0.0,Foot_or_bicycle,Hightech,No,0.0,898.6422156
Turquoises,6.0,1006.6038039999999,130869.0789,30-45,112929.0033,Yes,655.4712029,Yes,Female,After_16:00,0.17260836100000002,0.226127233,8018.0,405.1732788,43.96463879,4710.662004,471.2716313,23.26566395,,1.982,50627.75505,Maybe,152124.6058,6.010027598,390.0315447,50.44197107,335.5346014,70.0,Social,9.0,145.25254909999998,0.0,Foot_or_bicycle,Student_or_Unemployed,Yes,3.0,503.6241952
Turquoises,3.0,171.62182909999999,22507.40395,Below_30,3339.879747,No,581.4548709,Yes,Male,After_16:00,0.507854107,0.9292278959999999,5981.0,320.60905319999995,89.57210626,4575.578449000001,468.5706277,59.55238724,17.90555928,4.019,44001.04034,Yes,154791.9131,2.615166148,393.4360343,53.84798665,57.20727638,60.0,Financial,9.0,208.7768518,4.0,Public_or_other,Hightech,Yes,1.0,507.12623909999996
Turquoises,,191.1480399,29409.717060000003,30-45,4133.446363,No,660.5283456000001,Yes,Female,By_16:00,0.09993669999999999,0.146305289,4276.0,408.4275466,68.18757574,,451.89388030000003,81.09546544,20.20959046,5.724,51873.13685,,213051.4549,4.298191217,461.57497209999997,57.97181947,63.71601329,90.0,Environment,15.0,99.51539945,,Motorcycle_or_truck,Industry_or_other,No,0.0,493.5721129
Yellows,6.0,-90.54445254,-15577.803409999999,45_and_up,890.7405031,Yes,573.9497863,No,Female,By_16:00,0.6919586240000001,0.711887226,7244.0,246.9255925,96.13138055,5655.228709,54.8630238,9.410377592,15.71386625,6.756,42333.126169999996,No,266398.1795,6.721918548,516.1377524000001,91.03481108,-30.18148418,90.0,Environment,11.0,272.66887660000003,2.0,Motorcycle_or_truck,Student_or_Unemployed,Yes,0.0,600.2059555
Turquoises,1.0,414.0705059,55432.880470000004,Below_30,19198.51059,Yes,625.2673601,Yes,Male,By_16:00,0.299204633,0.567049378,5218.0,358.31259730000005,98.33002377,4732.816617,621.5047818,78.73623504,18.92914677,4.782,47573.24218,No,161297.9354,6.254795967000001,401.6191423,76.00753938,138.023502,80.0,Healthcare,11.0,174.33182639999998,2.0,Foot_or_bicycle,Student_or_Unemployed,No,2.0,525.2482167
Greens,9.0,227.44409930000003,21031.46736,Below_30,5833.6833990000005,No,811.3349614,Yes,,By_16:00,0.47394974700000003,0.788622733,,523.9268030000001,72.43530797,3821.9155530000003,694.4717499,88.80029893,22.88944742,2.116,60984.819639999994,Maybe,76954.19685,2.671859202,277.40619469999996,16.78826702,75.81469975,70.0,Social,12.0,255.981205,3.0,Foot_or_bicycle,Services_or_Retail,Yes,1.0,624.1204385
Turquoises,6.0,337.7347682,48950.147939999995,45_and_up,12796.442,Yes,722.2075405,Yes,Male,After_16:00,0.7973409920000001,0.938502524,7106.0,470.5965557,55.16457972,5289.292793,126.7180564,33.77917372,21.69323756,2.8939999999999997,56778.217520000006,Maybe,189059.7084,1.798549718,434.8099682,17.15592686,112.5782561,60.0,Financial,9.0,72.26363114,1.0,Car,Hightech,Yes,0.0,510.37928710000006
Oranges,8.0,236.20263709999998,27730.23786,Below_30,6287.810407,No,658.3871012999999,Yes,Male,After_16:00,0.373619966,0.521487131,7211.0,371.3569521,1.083002007,4264.720035,19.32582865,44.96295943,19.27062407,4.789,48987.472610000004,Maybe,124045.2718,4.424455136000001,352.200613,18.27655525,78.73421235,30.0,Military,7.0,210.8572708,1.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,577.8915662
Greys,5.0,45.44907415,6963.189289,30-45,254.66284040000002,,,Yes,Female,After_16:00,0.699048674,0.207514819,7681.0,495.72978960000006,4.427981772,5587.717756,940.4323853,7.436266169,22.26499022,,58703.4427,Yes,211255.8923,3.3754241019999998,459.6258177,19.22103616,15.14969138,,Foreign_Affairs,6.0,42.24535625,1.0,Motorcycle_or_truck,Industry_or_other,Yes,0.0,488.32263600000005
Turquoises,4.0,515.7741865,69598.43587999999,45_and_up,29740.037119999997,Yes,704.2786146000001,Yes,Female,By_16:00,0.367652379,0.204517435,8020.0,467.7233136,1.536072954,4983.6389,789.3063696,31.07792134,21.62691179,1.98,55470.69459,Maybe,163878.6068,9.173319647000001,404.8192273,82.55828714,171.92472880000003,80.0,Healthcare,14.0,101.5179761,2.0,Foot_or_bicycle,Hightech,No,0.0,485.6914192
Turquoises,4.0,179.6481923,25884.00564,30-45,3655.8241729999995,Yes,596.093924,Yes,Female,After_16:00,0.146777281,0.9607783040000001,4454.0,369.0020611,70.20233145,5060.453235,728.9292197999999,96.82257597,19.20942636,5.546,47023.63696,Yes,186835.6633,7.22972997,432.2449112,66.68529052,59.88273075,90.0,Environment,15.0,158.6485111,1.0,Car,Student_or_Unemployed,Yes,0.0,441.53515580000004
Turquoises,3.0,319.0288774,51070.18493,30-45,11425.16792,Yes,765.212936,Yes,Female,By_16:00,0.47268512700000004,0.376005078,6970.0,470.4313621,85.1824844,5743.266696,700.8748453,90.76330792,21.68942973,3.03,59313.42656,Maybe,230630.8391,8.616345224,480.2403972,,106.3429591,70.0,Social,12.0,94.54491616,4.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,587.6013409
Browns,8.0,139.595436,44909.82953,Below_30,2221.74134,No,1381.094861,No,Female,After_16:00,0.417396087,0.103583555,4837.0,881.9947882000001,27.37396478,11415.41461,680.4345446000001,71.28281314,29.69839706,11.163,109543.1295,Maybe,931500.052,3.492183895,965.1425034,71.15646065,46.531812,100.0,Education,14.0,770.835788,3.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,981.5706027000001
Purples,1.0,13.26079386,2803.806624,Below_30,33.95900392,Yes,1193.628625,No,Female,By_16:00,,0.888715224,6745.0,787.8673435,94.48943578,7918.808836,139.05493169999997,36.71244239,28.06897475,9.255,93184.00815,Maybe,402345.8966,3.651106837,634.3074149,76.91643548,4.420264619,70.0,Social,11.0,466.93744280000004,1.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,842.2345487
Turquoises,2.0,1005.622027,140590.6168,45_and_up,112709.1696,No,667.9575382,Yes,Female,After_16:00,0.420663822,0.360941235,6380.0,410.994462,70.02557712,5016.127866,903.2856685,22.80075245,20.27299835,3.62,51791.16528,Yes,175908.0147,9.996125872999999,419.41389419999996,54.54439167,335.20734219999997,100.0,Education,15.0,120.6895991,6.0,Motorcycle_or_truck,Hightech,Yes,1.0,512.242266
Browns,8.0,372.72455510000003,119318.4593,45_and_up,15570.196409999999,Yes,1404.859038,No,Female,By_16:00,0.41918987399999996,0.404927023,6866.0,902.3380050000001,79.48378695,11408.42691,14.74126778,29.99286177,30.03894148,9.134,111362.4139,Yes,922320.3128,1.08158404,960.3750896,79.41468528,124.24151840000002,90.0,Environment,11.0,785.6836807999999,4.0,Car,Services_or_Retail,Yes,3.0,993.434649
Browns,10.0,385.3797473,124918.4129,,16640.409880000003,Yes,1345.088767,No,Female,After_16:00,0.771636795,0.9071402479999999,,866.3807572000001,76.6437402,11457.07218,461.98979160000005,50.56659649,29.43434656,11.227,107374.5257,Maybe,945622.1796,7.998148284,,54.88631716,128.4599158,100.0,Education,14.0,740.0686519999999,3.0,Foot_or_bicycle,Public_Sector,No,0.0,936.2059579
Whites,7.0,778.0982907,135970.8408,30-45,67540.13831000001,Yes,659.7386845999999,No,Male,After_16:00,0.515240181,0.805533646,6242.0,410.35847689999997,77.81663097,6063.146184,575.5691191000001,61.62098362,20.25730675,3.758,52688.42895,No,274830.6423,8.60251487,524.242923,95.82302079,259.3660969,80.0,Healthcare,9.0,95.91721949,0.0,Public_or_other,Student_or_Unemployed,No,0.0,475.983526
Purples,1.0,998.2788149,190606.0157,45_and_up,111071.7143,Yes,1058.196485,No,Female,By_16:00,0.926895515,0.667456472,3137.0,748.881139,48.11285285,7225.801766,967.977307,33.19869519,27.36569274,12.863,84686.61925,No,328104.3637,8.189748117999999,572.8039488,4.276311141,332.75960499999997,100.0,Education,16.0,301.5142918,1.0,Public_or_other,Hightech,No,0.0,653.8461304
